224	-0.005600	502
225	0.011200	477
226	0.014400	510
227	0.012800	498
228	0.013600	463
229	0.012000	486
230	0.008800	488
231	0.015200	504
232	-0.004000	496
233	0.002400	508
234	-0.017600	509
235	-0.005600	495
236	-0.003200	543
237	-0.002400	479
238	0.011200	495
239	0.007200	499
240	0.027200	493
241	0.015200	475
242	0.017600	501
243	0.013600	509
244	0.026400	490
245	0.007200	444
246	-0.004800	493
247	0.010400	449
248	0.019200	501
249	0.004000	503
250	0.009600	511
251	-0.009600	516
252	0.006400	502
253	0.011200	510
254	0.012000	469
255	0.024000	517
256	0.017600	484
257	0.013600	479
258	0.016800	508
259	0.009600	521
260	0.007200	481
261	0.012800	487
262	0.012800	478
263	0.013600	507
264	0.004000	494
265	-0.012800	509
266	-0.012800	490
267	-0.002400	501
268	0.009600	525
269	0.004000	489
270	0.004000	512
271	-0.004800	509
272	0.007200	543
273	-0.021600	476
274	-0.020800	469
275	-0.010400	497
276	0.000000	453
277	0.014400	420
278	0.006400	500
279	-0.004800	448
280	0.010400	465
281	0.008000	471
282	-0.005600	469
283	-0.015200	548
284	0.003200	523
285	0.007200	513
286	0.016800	494
287	0.003200	457
288	0.020000	467
289	0.008800	446
290	0.034400	512
291	0.028800	493
292	-0.008800	555
293	0.000800	510
294	0.002400	468
295	-0.001600	465
296	-0.004000	469
297	0.007200	468
298	0.007200	466
299	0.014400	497
300	0.002400	509
301	0.014400	525
302	0.003200	476
303	0.003200	506
304	0.007200	533
305	0.025600	531
306	0.007200	517
307	0.009600	569
308	-0.006400	484
309	-0.013600	527
310	-0.004000	514
311	-0.004800	529
312	-0.002400	503
313	0.001600	507
314	-0.004800	502
315	-0.009600	476
316	0.018400	499
317	0.008800	440
318	0.009600	499
319	-0.023200	507
320	-0.025600	463
321	-0.006400	500
322	-0.017600	508
323	-0.003200	446
324	-0.014400	516
325	-0.007200	537
326	-0.022400	515
327	-0.025600	532
328	-0.013600	529
329	-0.002400	540
330	0.002400	520
331	-0.007200	482
332	-0.015200	500
333	-0.002400	486
334	-0.001600	517
335	-0.021600	475
336	-0.030400	465
337	-0.034400	481
338	-0.003200	471
339	-0.008800	517
340	-0.007200	526
341	-0.020000	502
342	-0.014400	503
343	-0.020800	478
344	-0.016000	500
345	-0.010400	513
346	-0.018400	494
347	-0.020800	455
348	-0.010400	515
349	-0.028800	463
350	-0.020000	479
351	-0.036800	497
352	-0.030400	500
353	-0.038400	492
354	-0.017600	504
355	-0.013600	453
356	-0.007200	484
357	-0.002400	476
358	-0.027200	487
359	-0.012800	520
360	-0.020000	497
361	-0.031200	480
362	-0.001600	485
363	0.013600	483
364	0.016800	458
365	0.015200	492
366	0.008000	503
367	0.007200	493
368	-0.015200	478
369	-0.013600	478
370	0.017600	479
371	0.004800	502
372	-0.036800	536
373	-0.008800	513
374	-0.024000	497
375	-0.006400	446
376	-0.008000	466
377	-0.008800	483
378	0.006400	491
379	-0.001600	506
380	-0.002400	487
381	-0.020000	506
382	-0.011200	525
383	0.001600	484
384	-0.009600	506
385	0.001600	486
386	-0.003200	478
387	-0.008800	479
388	-0.001600	503
389	-0.007200	485
390	-0.012000	466
391	-0.028000	474
392	-0.002400	518
393	-0.015200	476
394	-0.002400	512
395	0.009600	475
396	-0.019200	474
397	-0.024000	516
398	-0.008800	469
399	-0.016800	454
400	-0.018400	498
401	-0.010400	488
402	-0.020800	479
403	-0.017600	502
404	-0.018400	477
405	0.003200	443
406	-0.011200	474
407	-0.014400	488
408	-0.007200	521
409	-0.007200	492
410	-0.013600	484
411	-0.005600	500
412	-0.010400	468
413	-0.006400	469
414	-0.010400	513
415	-0.024000	479
416	-0.004800	498
417	-0.008800	489
418	-0.014400	453
419	-0.013600	487
420	-0.020000	476
421	-0.016800	484
422	0.002400	488
423	-0.004000	514
424	-0.014400	459
425	0.003200	480
426	-0.020800	484
427	-0.032800	501
428	-0.010400	496
429	-0.000800	502
430	-0.019200	491
431	-0.010400	477
432	-0.022400	469
433	-0.016800	467
434	-0.008000	451
435	-0.016000	458
436	-0.006400	484
437	-0.031200	491
438	-0.032800	474
439	-0.031200	456
440	-0.031200	520
441	-0.028800	511
442	-0.041600	500
443	-0.019200	536
444	-0.022400	512
445	-0.000800	481
446	0.003200	513
447	-0.001600	536
448	-0.012800	522
449	-0.016800	513
450	-0.004000	490
451	-0.016000	475
452	-0.007200	499
453	-0.023200	476
454	-0.014400	521
455	-0.014400	464
456	-0.004000	493
457	-0.032000	487
458	-0.034400	479
459	-0.032000	515
460	-0.020000	505
461	-0.022400	457
462	-0.016000	494
463	-0.022400	474
464	-0.028000	473
465	0.000800	474
466	-0.018400	478
467	-0.009600	445
468	-0.012800	534
469	-0.024000	472
470	-0.047200	521
471	-0.032000	517
472	-0.034400	515
473	-0.036800	443
474	-0.032800	455
475	-0.019200	465
476	-0.000800	455
477	-0.018400	504
478	-0.025600	495
479	-0.024800	457
480	-0.018400	512
481	-0.008000	509
482	-0.030400	518
483	-0.028800	462
484	-0.035200	492
485	-0.021600	535
486	-0.011200	505
487	-0.007200	483
488	0.006400	487
489	-0.020000	497
490	-0.015200	446
491	-0.020000	458
492	-0.028000	454
493	-0.018400	466
494	-0.020800	485
495	-0.022400	486
496	-0.008800	461
497	-0.015200	472
498	-0.004000	482
499	-0.004000	474
500	0.004800	477
501	-0.018400	491
502	-0.008800	454
503	-0.028000	486
504	-0.031200	492
505	-0.024800	478
506	-0.026400	470
507	-0.038400	483
508	-0.019200	530
509	-0.012000	447
510	-0.010400	452
511	-0.007200	514
512	-0.030400	497
513	-0.024800	537
514	-0.016800	498
515	-0.013600	480
516	-0.033600	545
517	-0.011200	522
518	-0.018400	493
519	-0.032800	500
520	-0.033600	535
521	-0.030400	524
522	-0.022400	536
523	-0.018400	507
524	-0.014400	445
525	-0.002400	449
526	-0.018400	496
527	-0.019200	539
528	-0.027200	548
529	-0.012000	509
530	-0.030400	525
531	-0.017600	472
532	-0.009600	504
533	-0.031200	505
534	0.006400	487
535	-0.016800	519
536	-0.010400	518
537	-0.013600	484
538	-0.013600	472
539	0.000800	500
540	-0.009600	461
541	0.004000	493
542	-0.009600	435
543	-0.024000	482
544	-0.016000	516
545	-0.027200	518
546	-0.026400	467
547	-0.012800	461
548	-0.026400	453
549	-0.005600	464
550	-0.004000	480
551	-0.014400	467
552	-0.012800	470
553	-0.043200	508
554	-0.025600	442
555	-0.024000	464
556	-0.014400	442
557	-0.016800	443
558	-0.017600	471
559	-0.007200	475
560	-0.026400	512
561	-0.040000	481
562	-0.027200	502
563	-0.016000	496
564	-0.013600	507
565	-0.008000	459
566	-0.017600	498
567	-0.016000	484
568	-0.028800	540
569	-0.025600	454
570	-0.004000	475
571	-0.016800	482
572	-0.031200	518
573	-0.021600	494
574	-0.016800	450
575	-0.009600	447
576	-0.032000	422
577	-0.021600	457
578	-0.033600	521
579	-0.020800	478
580	-0.033600	522
581	-0.022400	492
582	-0.036800	542
583	-0.025600	522
584	-0.019200	512
585	-0.014400	536
586	-0.028800	494
587	-0.012000	479
588	-0.012000	482
589	-0.013600	480
590	-0.008800	504
591	-0.011200	485
592	-0.000800	509
593	-0.013600	458
594	-0.004800	491
595	-0.001600	460
596	-0.015200	511
597	-0.009600	449
598	-0.031200	501
599	-0.027200	501
600	-0.014400	496
601	-0.010400	475
602	-0.012800	495
603	-0.001600	454
604	-0.011200	488
605	0.013600	433
606	-0.005600	476
607	-0.031200	490
608	-0.031200	494
609	-0.020000	452
610	-0.029600	456
611	-0.026400	452
612	-0.021600	468
613	-0.027200	459
614	-0.023200	485
615	-0.015200	508
616	-0.002400	496
617	-0.032800	488
618	-0.015200	482
619	-0.008000	463
620	-0.016000	480
621	-0.010400	497
622	-0.019200	457
623	-0.040800	507
624	-0.030400	477
625	-0.019200	486
626	-0.008800	449
627	-0.011200	505
628	-0.020800	490
629	-0.028800	478
630	-0.023200	483
631	-0.021600	474
632	0.007200	498
633	-0.000800	468
634	0.001600	457
635	-0.009600	452
636	-0.006400	498
637	-0.012000	519
638	-0.001600	511
639	0.000000	510
640	0.000000	478
641	-0.012800	502
642	-0.013600	461
643	-0.008800	492
644	0.004000	500
645	-0.017600	473
646	-0.020000	447
647	-0.004800	473
648	-0.008800	463
649	-0.008000	443
650	0.011200	466
651	0.000000	458
652	0.009600	458
653	0.016000	478
654	0.016000	460
655	-0.004800	458
656	-0.010400	433
657	-0.012000	456
658	-0.007200	496
659	-0.004800	497
660	-0.004000	505
661	-0.017600	483
662	-0.008800	459
663	0.015200	504
664	-0.000800	514
665	0.009600	491
666	0.000800	467
667	-0.008800	454
668	-0.000800	512
669	-0.008800	462
670	-0.012800	537
671	-0.008000	490
672	-0.011200	444
673	-0.014400	488
674	-0.000800	461
675	-0.018400	508
676	-0.015200	504
677	-0.024000	469
678	-0.004800	500
679	-0.014400	478
680	-0.014400	466
681	-0.022400	472
682	-0.004800	496
683	-0.012800	462
684	-0.004000	501
685	-0.003200	463
686	-0.006400	508
687	-0.004000	513
688	0.021600	472
689	-0.016000	467
690	-0.016000	536
691	-0.012000	557
692	-0.004800	497
693	0.004800	492
694	-0.001600	496
695	-0.022400	452
696	-0.019200	488
697	-0.023200	535
698	-0.018400	514
699	-0.005600	532
700	-0.006400	499
701	-0.004000	489
702	0.002400	504
703	0.015200	458
704	-0.004800	529
705	-0.004000	523
706	0.000000	503
707	-0.005600	531
708	0.003200	483
709	0.004800	472
710	0.011200	472
711	0.012800	412
712	0.008000	470
713	-0.002400	429
714	-0.015200	460
715	-0.004000	474
716	-0.008800	466
717	0.007200	462
718	-0.012000	532
719	-0.013600	462
720	-0.001600	495
721	-0.003200	464
722	0.004800	470
723	0.005600	479
724	0.003200	467
725	0.004000	467
726	-0.007200	482
727	-0.018400	454
728	0.010400	424
729	0.019200	481
730	0.012000	501
731	-0.003200	477
732	-0.009600	500
733	-0.005600	495
734	-0.007200	478
735	0.004000	476
736	0.003200	493
737	0.006400	482
738	-0.014400	486
739	0.004800	486
740	-0.007200	439
741	-0.006400	443
742	0.003200	478
743	-0.008000	422
744	-0.012800	472
745	-0.010400	455
746	0.002400	422
747	-0.008800	484
748	-0.003200	489
749	0.035200	474
750	0.020800	448
751	-0.005600	435
752	-0.001600	437
753	-0.002400	433
754	0.000800	456
755	-0.003200	423
756	-0.005600	499
757	-0.000800	486
758	0.000800	468
759	0.008800	476
760	0.006400	471
761	0.005600	475
762	0.014400	459
763	-0.004800	450
764	0.008800	489
765	0.011200	469
766	-0.006400	510
767	-0.020800	480
768	-0.020800	444
769	-0.016800	485
770	-0.002400	512
771	0.000000	471
772	0.008800	485
773	-0.012000	530
774	-0.016000	503
775	-0.012000	523
776	-0.007200	518
777	0.008000	471
778	-0.008000	494
779	0.005600	491
780	0.002400	494
781	-0.004800	495
782	0.019200	488
783	0.004000	545
784	0.014400	531
785	-0.008800	473
786	0.000800	482
787	-0.026400	492
788	0.011200	467
789	0.008000	480
790	0.003200	524
791	-0.003200	518
792	-0.004000	489
793	-0.008800	484
794	0.002400	452
795	-0.000800	496
796	-0.000800	528
797	0.001600	509
798	-0.013600	497
799	-0.008800	492
800	-0.016000	501
801	-0.024800	451
802	-0.011200	507
803	-0.010400	485
804	-0.017600	493
805	-0.012000	479
806	-0.003200	511
807	0.007200	493
808	-0.022400	447
809	-0.026400	479
810	-0.020000	490
811	-0.017600	487
812	-0.007200	497
813	-0.003200	453
814	-0.001600	478
815	-0.008000	476
816	0.006400	488
817	-0.006400	502
818	0.000800	525
819	0.000800	476
820	0.012800	505
821	0.001600	512
822	-0.007200	507
823	0.013600	452
824	-0.002400	490
825	0.003200	435
826	-0.024000	458
827	-0.005600	443
828	0.004000	472
829	-0.004800	479
830	-0.004800	468
831	-0.003200	476
832	-0.003200	504
833	0.003200	522
834	0.009600	502
835	0.015200	523
836	0.017600	511
837	-0.003200	524
838	0.001600	486
839	0.013600	489
840	-0.012800	473
841	-0.007200	493
842	-0.016000	475
843	-0.008800	499
844	-0.005600	508
845	-0.005600	472
846	0.003200	525
847	-0.006400	466
848	-0.006400	480
849	-0.020800	502
850	-0.020800	496
851	-0.024800	499
852	-0.007200	466
853	-0.002400	516
854	-0.009600	501
855	-0.015200	469
856	-0.008800	480
857	-0.011200	487
858	0.013600	495
859	-0.013600	488
860	-0.004800	511
861	-0.004800	504
862	-0.017600	482
863	-0.014400	464
864	-0.020000	489
865	-0.002400	478
866	-0.020000	454
867	-0.022400	479
868	-0.017600	458
869	0.002400	449
870	-0.008800	480
871	-0.003200	525
872	0.000000	478
873	0.003200	478
874	0.008000	458
875	-0.008000	474
876	-0.019200	458
877	-0.008800	477
878	-0.002400	442
879	0.010400	464
880	-0.004800	497
881	0.000800	489
882	-0.020000	486
883	-0.024800	480
884	-0.024000	507
885	-0.019200	524
886	-0.018400	521
887	-0.012000	508
888	0.005600	440
889	-0.014400	441
890	-0.020000	459
891	-0.019200	469
892	-0.003200	454
893	-0.011200	486
894	0.012800	502
895	0.020000	471
896	0.002400	468
897	0.008000	501
898	-0.002400	501
899	0.007200	482
900	0.004000	478
901	-0.009600	467
902	-0.024000	466
903	-0.016000	450
904	-0.007200	483
905	0.007200	500
906	0.002400	488
907	0.028000	492
908	0.016800	476
909	0.009600	495
910	0.009600	478
911	-0.004000	497
912	0.004000	462
913	-0.009600	485
914	-0.002400	483
915	-0.004800	473
916	-0.014400	440
917	0.013600	479
918	0.008000	465
919	-0.009600	448
920	-0.001600	452
921	0.005600	509
922	-0.001600	487
923	0.000000	456
924	0.003200	512
925	0.014400	510
926	0.019200	460
927	0.002400	461
928	0.006400	471
929	0.005600	481
930	0.016800	486
931	0.016000	455
932	0.013600	479
933	0.018400	492
934	0.002400	466
935	-0.008000	479
936	0.008000	448
937	0.011200	452
938	-0.003200	484
939	0.016800	511
940	0.009600	479
941	-0.013600	505
942	0.001600	523
943	0.001600	484
944	0.012000	489
945	0.008800	478
946	-0.008000	471
947	-0.001600	472
948	0.012800	476
949	0.000000	466
950	-0.002400	479
951	0.001600	487
952	0.007200	491
953	0.007200	472
954	0.012800	467
955	-0.009600	460
956	0.008000	498
957	0.010400	459
958	-0.001600	497
959	-0.007200	489
960	-0.000800	476
961	0.002400	488
962	-0.023200	524
963	-0.024800	524
964	-0.023200	528
965	-0.023200	480
966	-0.009600	509
967	-0.014400	494
968	0.000800	489
969	-0.001600	471
970	0.013600	477
971	-0.002400	470
972	0.012000	490
973	0.009600	487
974	0.004800	514
975	0.017600	486
976	0.008000	494
977	0.000000	502
978	0.001600	520
979	-0.008000	504
980	-0.018400	521
981	-0.004800	485
982	0.006400	482
983	-0.004000	499
984	0.009600	495
985	-0.004000	503
986	0.002400	484
987	0.001600	507
988	-0.004000	455
989	0.011200	457
990	0.016000	480
991	0.000800	509
992	-0.009600	511
993	-0.012800	474
994	0.000800	491
995	-0.016000	513
996	0.008000	494
997	-0.003200	500
998	-0.004000	485
999	0.006400	483
1000	-0.016800	519
1001	-0.035200	523
1002	-0.026400	507
1003	-0.012000	460
1004	-0.027200	547
1005	0.000800	525
1006	0.006400	505
1007	-0.014400	508
1008	-0.015200	491
1009	-0.016000	481
1010	0.006400	522
1011	0.000800	495
1012	0.011200	481
1013	0.007200	489
1014	0.000000	465
1015	0.011200	536
1016	0.009600	462
1017	0.004800	522
1018	0.001600	492
1019	0.002400	443
1020	0.011200	475
1021	0.005600	461
1022	0.006400	483
1023	-0.004000	519
1024	-0.003200	485
1025	-0.018400	465
1026	-0.006400	435
1027	0.006400	456
1028	0.008000	484
1029	0.020000	527
1030	-0.000800	490
1031	0.013600	466
1032	0.011200	495
1033	0.007200	457
1034	0.019200	483
1035	-0.008800	455
1036	-0.008800	470
1037	-0.012800	509
1038	0.019200	472
1039	0.002400	479
1040	0.022400	517
1041	0.002400	483
1042	0.004000	450
1043	0.008000	463
1044	-0.025600	494
1045	-0.008000	490
1046	-0.004000	465
1047	0.000000	453
1048	-0.004800	504
1049	-0.029600	503
1050	-0.032000	489
1051	-0.008800	455
1052	-0.016800	500
1053	-0.005600	502
1054	-0.016000	503
1055	0.010400	497
1056	-0.001600	473
1057	-0.004000	477
1058	0.000800	470
1059	-0.024000	457
1060	-0.007200	453
1061	-0.014400	469
1062	-0.023200	503
1063	-0.016800	496
1064	0.002400	500
1065	-0.020000	496
1066	-0.040800	476
1067	-0.017600	489
1068	-0.019200	498
1069	-0.007200	525
1070	-0.021600	508
1071	-0.028000	490
1072	-0.008000	473
1073	-0.016800	493
1074	-0.013600	442
1075	-0.002400	504
1076	-0.002400	508
1077	-0.015200	488
1078	-0.013600	498
1079	-0.001600	513
1080	0.000000	554
1081	0.006400	504
1082	-0.001600	500
1083	-0.016000	536
1084	-0.027200	478
1085	-0.017600	500
1086	-0.016000	498
1087	0.000800	503
1088	0.019200	463
1089	-0.004000	485
1090	0.000800	480
1091	-0.004000	478
1092	-0.002400	528
1093	-0.017600	533
1094	-0.016800	495
1095	-0.022400	479
1096	-0.000800	465
1097	-0.024000	491
1098	-0.001600	548
1099	-0.015200	503
1100	-0.019200	457
1101	-0.009600	514
1102	0.021600	463
1103	0.005600	458
1104	-0.020000	486
1105	-0.012000	468
1106	-0.014400	491
1107	-0.005600	497
1108	-0.008800	446
1109	-0.016000	453
1110	-0.020000	507
1111	-0.010400	506
1112	-0.011200	499
1113	-0.010400	489
1114	-0.003200	509
1115	0.000000	474
1116	0.005600	489
1117	-0.025600	495
1118	-0.015200	515
1119	-0.011200	499
1120	-0.012000	515
1121	0.002400	512
1122	0.005600	522
1123	-0.009600	539
1124	0.007200	511
1125	-0.000800	512
1126	-0.007200	512
1127	0.004000	494
1128	-0.000800	496
1129	-0.002400	502
1130	0.004000	522
1131	-0.004000	472
1132	-0.000800	508
1133	-0.014400	509
1134	-0.002400	505
1135	-0.017600	497
1136	-0.004800	482
1137	-0.015200	529
1138	-0.001600	525
1139	0.003200	530
1140	0.004800	486
1141	0.010400	471
1142	0.014400	531
1143	0.003200	464
1144	-0.008800	453
1145	-0.012800	463
1146	0.001600	506
1147	-0.008800	503
1148	0.000000	503
1149	-0.024000	506
1150	-0.017600	502
1151	0.004000	467
1152	0.014400	497
1153	0.004000	527
1154	-0.000800	486
1155	0.005600	478
1156	-0.004800	515
1157	-0.013600	477
1158	-0.016000	519
1159	-0.000800	509
1160	-0.010400	510
1161	-0.006400	491
1162	0.013600	501
1163	0.013600	478
1164	0.009600	459
1165	-0.004800	446
1166	0.002400	523
1167	-0.017600	519
1168	0.006400	452
1169	-0.014400	498
1170	0.011200	492
1171	0.017600	488
1172	-0.008800	505
1173	-0.017600	499
1174	-0.006400	486
1175	-0.013600	481
1176	-0.017600	453
1177	-0.008000	486
1178	-0.030400	506
1179	-0.006400	484
1180	-0.022400	528
1181	-0.012800	464
1182	-0.024800	483
1183	-0.012000	458
1184	-0.012000	468
1185	-0.012800	475
1186	-0.024800	471
1187	-0.004000	486
1188	-0.012000	508
1189	0.005600	532
1190	-0.006400	499
1191	0.000800	473
1192	0.016000	485
1193	-0.005600	513
1194	0.000000	481
1195	0.004000	471
1196	-0.008000	453
1197	0.003200	438
1198	0.012000	445
1199	-0.019200	473
1200	-0.007200	485
1201	0.007200	462
1202	0.008000	519
1203	0.000000	492
1204	0.006400	480
1205	-0.002400	453
1206	0.002400	448
1207	-0.004000	442
1208	0.004000	488
1209	0.002400	470
1210	-0.011200	497
1211	0.012800	474
1212	0.010400	441
1213	0.008800	448
1214	-0.002400	442
1215	0.008000	425
1216	-0.001600	436
1217	-0.006400	482
1218	0.011200	454
1219	-0.006400	480
1220	-0.023200	469
1221	-0.017600	461
1222	-0.000800	503
1223	0.000800	454
1224	-0.018400	470
1225	-0.002400	458
1226	0.016800	488
1227	-0.007200	492
1228	-0.005600	458
1229	-0.002400	426
1230	-0.008800	474
1231	-0.008000	481
1232	-0.009600	484
1233	-0.001600	466
1234	-0.000800	445
1235	-0.008800	474
1236	-0.008800	498
1237	0.017600	471
1238	0.006400	510
1239	0.000000	516
1240	-0.002400	491
1241	0.012000	488
1242	-0.008800	490
1243	-0.014400	457
1244	0.004800	482
1245	0.003200	462
1246	0.012000	515
1247	0.016000	465
1248	0.013600	469
1249	0.014400	479
1250	0.020000	531
1251	0.011200	507
1252	0.008800	497
1253	0.016000	493
1254	0.008000	482
1255	0.002400	519
1256	-0.006400	467
1257	-0.010400	489
1258	-0.012800	475
1259	-0.016800	505
1260	-0.008000	509
1261	0.008000	500
1262	0.000800	471
1263	0.002400	466
1264	-0.013600	460
1265	-0.013600	458
1266	-0.005600	466
1267	-0.012800	493
1268	0.000800	509
1269	-0.004800	507
1270	-0.019200	498
1271	0.002400	503
1272	-0.014400	495
1273	-0.001600	484
1274	0.004800	492
1275	-0.015200	481
1276	-0.020000	494
1277	0.009600	523
1278	0.004000	497
1279	-0.015200	462
1280	-0.000800	486
1281	-0.003200	467
1282	-0.011200	514
1283	-0.004000	507
1284	-0.005600	470
1285	-0.013600	458
1286	0.010400	444
1287	0.000800	456
1288	-0.008800	516
1289	0.004800	497
1290	-0.010400	483
1291	-0.014400	485
1292	-0.016800	473
1293	-0.005600	446
1294	-0.011200	477
1295	-0.008000	512
1296	-0.002400	477
1297	0.016800	470
1298	0.008800	462
1299	0.000000	447
1300	-0.007200	495
1301	0.006400	505
1302	0.003200	472
1303	0.004000	449
1304	-0.010400	466
1305	0.007200	454
1306	0.008800	480
1307	-0.011200	469
1308	-0.007200	479
1309	-0.008800	456
1310	-0.012000	458
1311	-0.012000	456
1312	-0.016800	476
1313	-0.013600	496
1314	-0.002400	498
1315	0.000000	505
1316	0.012000	467
1317	0.012000	446
1318	0.007200	542
1319	0.014400	505
1320	0.006400	484
1321	0.000000	462
1322	0.011200	484
1323	0.010400	489
1324	0.003200	469
1325	0.016000	468
1326	0.008000	492
1327	-0.001600	478
1328	0.005600	473
1329	-0.008800	450
1330	-0.020800	477
1331	-0.012800	444
1332	-0.008800	443
1333	-0.017600	443
1334	-0.010400	443
1335	0.006400	463
1336	-0.003200	466
1337	-0.003200	432
1338	-0.015200	495
1339	0.000800	488
1340	0.012000	500
1341	-0.002400	466
1342	0.022400	447
1343	0.012000	479
1344	0.004800	467
1345	0.001600	490
1346	0.000000	480
1347	-0.000800	485
1348	0.004000	452
1349	-0.020000	484
1350	-0.002400	508
1351	0.003200	483
1352	0.005600	495
1353	0.003200	523
1354	-0.005600	479
1355	0.000000	539
1356	-0.006400	532
1357	0.008000	472
1358	-0.017600	466
1359	0.010400	501
1360	0.001600	499
1361	0.000000	492
1362	-0.006400	470
1363	0.004800	498
1364	0.010400	465
1365	0.015200	482
1366	0.004000	480
1367	0.000800	486
1368	0.018400	488
1369	-0.005600	496
1370	0.003200	499
1371	0.002400	461
1372	-0.008000	487
1373	-0.010400	459
1374	-0.010400	498
1375	-0.013600	498
1376	-0.006400	455
1377	-0.003200	482
1378	-0.012800	470
1379	-0.012800	468
1380	-0.030400	478
1381	0.003200	502
1382	0.004000	491
1383	0.022400	487
1384	0.018400	469
1385	0.008000	455
1386	-0.004000	479
1387	-0.010400	458
1388	-0.000800	514
1389	-0.002400	486
1390	0.004000	514
1391	0.006400	499
1392	0.008000	482
1393	0.002400	479
1394	-0.002400	460
1395	-0.008800	458
1396	-0.007200	462
1397	-0.014400	473
1398	0.006400	476
1399	0.002400	453
1400	-0.020800	473
1401	-0.006400	464
1402	-0.020000	491
1403	-0.014400	459
1404	-0.010400	473
1405	0.003200	473
1406	-0.002400	471
1407	-0.000800	492
1408	-0.015200	472
1409	-0.028000	540
