0.146885	-0.000000
0.418209	0.000000
0.308874	0.000000
0.116607	0.000000
0.128308	0.000000
1.874567	-0.000000
0.139182	-0.000000
0.279719	-0.000000
0.203937	0.000000
0.252786	0.000000
0.069882	-0.000000
2.495693	-0.000000
0.193446	0.000000
0.062415	0.000000
0.773562	-0.000000
0.326739	-0.000000
0.312923	0.000000
0.326739	0.000000
0.773562	-0.000000
0.062415	-0.000000
0.193446	-0.000000
2.495693	0.000000
0.069882	0.000000
0.252786	-0.000000
0.203937	0.000000
0.279719	0.000000
0.139182	-0.000000
1.874567	-0.000000
0.128308	-0.000000
0.116607	0.000000
0.308874	-0.000000
0.418209	-0.000000
